trial_id,word_idx,Answer.time_in_minutes,workerid,stim,word,response_correct,response,slide_number_in_experiment,trial_no,rt
filler_31,4,18.086383333333334,0,,mouse,1,,,4,201
filler_31,5,18.086383333333334,0,,living,1,,,4,210
filler_31,6,18.086383333333334,0,,in,1,,,4,201
filler_31,7,18.086383333333334,0,,my,1,,,4,219
filler_31,8,18.086383333333334,0,,apartment.,1,,,4,201
filler_31,9,18.086383333333334,0,,"Yesterday,",1,,,4,218
filler_31,10,18.086383333333334,0,,it,1,,,4,243
filler_31,11,18.086383333333334,0,,ate,1,,,4,219
filler_31,12,18.086383333333334,0,,a,1,,,4,205
filler_31,13,18.086383333333334,0,,bar,1,,,4,211
filler_31,14,18.086383333333334,0,,of,1,,,4,214
filler_31,15,18.086383333333334,0,,"chocolate,",1,,,4,215
filler_31,16,18.086383333333334,0,,even,1,,,4,203
filler_31,17,18.086383333333334,0,,though,1,,,4,795
filler_31,18,18.086383333333334,0,,the,1,,,4,200
filler_31,19,18.086383333333334,0,,candy,1,,,4,214
filler_31,20,18.086383333333334,0,,was,1,,,4,226
filler_31,21,18.086383333333334,0,,in,1,,,4,241
filler_31,22,18.086383333333334,0,,a,1,,,4,231
filler_31,23,18.086383333333334,0,,closed,1,,,4,216
filler_31,24,18.086383333333334,0,,plastic,1,,,4,239
filler_31,25,18.086383333333334,0,,container.,1,,,4,230
filler_19,0,18.086383333333334,0,,I,1,,,5,251
filler_19,1,18.086383333333334,0,,love,1,,,5,243
filler_19,2,18.086383333333334,0,,to,1,,,5,211
filler_19,3,18.086383333333334,0,,listen,1,,,5,218
filler_19,4,18.086383333333334,0,,to,1,,,5,238
filler_19,5,18.086383333333334,0,,music.,1,,,5,190
filler_19,6,18.086383333333334,0,,I,1,,,5,214
filler_19,7,18.086383333333334,0,,could,1,,,5,235
filler_19,8,18.086383333333334,0,,spend,1,,,5,189
filler_19,9,18.086383333333334,0,,hours,1,,,5,213
filler_19,10,18.086383333333334,0,,just,1,,,5,221
filler_19,11,18.086383333333334,0,,listening,1,,,5,228
filler_19,12,18.086383333333334,0,,to,1,,,5,213
filler_19,13,18.086383333333334,0,,Pink,1,,,5,221
filler_19,14,18.086383333333334,0,,Floyd.,1,,,5,208
filler_19,15,18.086383333333334,0,,The,1,,,5,470
filler_19,16,18.086383333333334,0,,radio,1,,,5,312
filler_19,17,18.086383333333334,0,,doesn't,1,,,5,283
filler_19,18,18.086383333333334,0,,play,1,,,5,210
filler_19,19,18.086383333333334,0,,music,1,,,5,223
filler_19,20,18.086383333333334,0,,I,1,,,5,196
filler_19,21,18.086383333333334,0,,"like,",1,,,5,233
filler_19,22,18.086383333333334,0,,so,1,,,5,213
filler_19,23,18.086383333333334,0,,I,1,,,5,236
filler_19,24,18.086383333333334,0,,listen,1,,,5,206
filler_19,25,18.086383333333334,0,,to,1,,,5,230
filler_19,26,18.086383333333334,0,,my,1,,,5,208
filler_19,27,18.086383333333334,0,,iPod.,1,,,5,219
filler_33,0,18.086383333333334,0,,My,1,,,6,235
filler_33,1,18.086383333333334,0,,favorite,1,,,6,218
filler_33,2,18.086383333333334,0,,fruit,1,,,6,226
filler_33,3,18.086383333333334,0,,used,1,,,6,223
filler_33,4,18.086383333333334,0,,to,1,,,6,208
filler_33,5,18.086383333333334,0,,be,1,,,6,236
filler_33,6,18.086383333333334,0,,raspberries.,1,,,6,203
filler_33,7,18.086383333333334,0,,When,1,,,6,219
filler_33,8,18.086383333333334,0,,I,1,,,6,220
filler_33,9,18.086383333333334,0,,was,1,,,6,214
filler_33,10,18.086383333333334,0,,"younger,",1,,,6,203
filler_33,11,18.086383333333334,0,,I,1,,,6,206
filler_33,12,18.086383333333334,0,,saw,1,,,6,215
filler_33,13,18.086383333333334,0,,a,1,,,6,209
filler_33,14,18.086383333333334,0,,bug,1,,,6,206
filler_33,15,18.086383333333334,0,,in,1,,,6,213
filler_33,16,18.086383333333334,0,,one,1,,,6,208
filler_33,17,18.086383333333334,0,,of,1,,,6,229
filler_33,18,18.086383333333334,0,,my,1,,,6,200
filler_33,19,18.086383333333334,0,,"raspberries,",1,,,6,196
filler_33,20,18.086383333333334,0,,and,1,,,6,224
filler_33,21,18.086383333333334,0,,I,1,,,6,223
filler_33,22,18.086383333333334,0,,haven't,1,,,6,208
filler_33,23,18.086383333333334,0,,eaten,1,,,6,216
filler_33,24,18.086383333333334,0,,one,1,,,6,204
filler_33,25,18.086383333333334,0,,since.,1,,,6,198
filler_48,0,18.086383333333334,0,,When,1,,,7,188
filler_48,1,18.086383333333334,0,,I,1,,,7,232
filler_48,2,18.086383333333334,0,,was,1,,,7,220
filler_48,3,18.086383333333334,0,,driving,1,,,7,211
filler_48,4,18.086383333333334,0,,to,1,,,7,206
filler_48,5,18.086383333333334,0,,"work,",1,,,7,223
filler_48,6,18.086383333333334,0,,my,1,,,7,201
filler_48,7,18.086383333333334,0,,favorite,1,,,7,201
filler_48,8,18.086383333333334,0,,song,1,,,7,233
filler_48,9,18.086383333333334,0,,came,1,,,7,231
filler_48,10,18.086383333333334,0,,on,1,,,7,250
filler_48,11,18.086383333333334,0,,the,1,,,7,173
filler_48,12,18.086383333333334,0,,radio.,1,,,7,199
filler_48,13,18.086383333333334,0,,I,1,,,7,201
filler_48,14,18.086383333333334,0,,started,1,,,7,208
filler_48,15,18.086383333333334,0,,to,1,,,7,233
filler_48,16,18.086383333333334,0,,sing,1,,,7,216
filler_48,17,18.086383333333334,0,,along,1,,,7,231
filler_48,18,18.086383333333334,0,,really,1,,,7,206
filler_48,19,18.086383333333334,0,,loudly.,1,,,7,208
filler_48,20,18.086383333333334,0,,"Afterwards,",1,,,7,213
filler_48,21,18.086383333333334,0,,I,1,,,7,219
filler_48,22,18.086383333333334,0,,realized,1,,,7,213
filler_48,23,18.086383333333334,0,,that,1,,,7,224
filler_48,24,18.086383333333334,0,,my,1,,,7,205
filler_48,25,18.086383333333334,0,,windows,1,,,7,207
filler_48,26,18.086383333333334,0,,had,1,,,7,211
filler_48,27,18.086383333333334,0,,been,1,,,7,218
filler_48,28,18.086383333333334,0,,open,1,,,7,214
filler_48,29,18.086383333333334,0,,and,1,,,7,266
filler_48,30,18.086383333333334,0,,other,1,,,7,289
filler_48,31,18.086383333333334,0,,drivers,1,,,7,291
filler_48,32,18.086383333333334,0,,had,1,,,7,253
filler_48,33,18.086383333333334,0,,been,1,,,7,264
filler_48,34,18.086383333333334,0,,staring,1,,,7,248
filler_48,35,18.086383333333334,0,,at,1,,,7,301
filler_48,36,18.086383333333334,0,,me.,1,,,7,266
filler_26,0,18.086383333333334,0,,This,1,,,8,226
filler_26,1,18.086383333333334,0,,summer,1,,,8,223
filler_26,2,18.086383333333334,0,,I,1,,,8,238
filler_26,3,18.086383333333334,0,,will,1,,,8,204
filler_26,4,18.086383333333334,0,,not,1,,,8,205
filler_26,5,18.086383333333334,0,,have,1,,,8,196
filler_26,6,18.086383333333334,0,,air,1,,,8,227
filler_26,7,18.086383333333334,0,,conditioning,1,,,8,218
filler_26,8,18.086383333333334,0,,in,1,,,8,215
filler_26,9,18.086383333333334,0,,my,1,,,8,208
filler_26,10,18.086383333333334,0,,house.,1,,,8,206
filler_26,11,18.086383333333334,0,,I,1,,,8,208
filler_26,12,18.086383333333334,0,,prefer,1,,,8,214
filler_26,13,18.086383333333334,0,,the,1,,,8,208
filler_26,14,18.086383333333334,0,,weather,1,,,8,208
filler_26,15,18.086383333333334,0,,in,1,,,8,213
filler_26,16,18.086383333333334,0,,"Massachusetts,",1,,,8,224
filler_26,17,18.086383333333334,0,,where,1,,,8,220
filler_26,18,18.086383333333334,0,,it,1,,,8,233
filler_26,19,18.086383333333334,0,,is,1,,,8,211
filler_26,20,18.086383333333334,0,,colder.,1,,,8,203
filler_26,21,18.086383333333334,0,,New,1,,,8,215
filler_26,22,18.086383333333334,0,,England,1,,,8,229
filler_26,23,18.086383333333334,0,,weather,1,,,8,215
filler_26,24,18.086383333333334,0,,is,1,,,8,235
filler_26,25,18.086383333333334,0,,always,1,,,8,208
filler_26,26,18.086383333333334,0,,colder,1,,,8,226
filler_26,27,18.086383333333334,0,,in,1,,,8,198
filler_26,28,18.086383333333334,0,,the,1,,,8,268
filler_26,29,18.086383333333334,0,,summer.,1,,,8,417
filler_17,0,18.086383333333334,0,,I,1,,,9,275
filler_17,1,18.086383333333334,0,,got,1,,,9,234
filler_17,2,18.086383333333334,0,,sick,1,,,9,238
filler_17,3,18.086383333333334,0,,with,1,,,9,209
filler_17,4,18.086383333333334,0,,a,1,,,9,213
filler_17,5,18.086383333333334,0,,cold,1,,,9,213
filler_17,6,18.086383333333334,0,,over,1,,,9,216
filler_17,7,18.086383333333334,0,,the,1,,,9,220
filler_17,8,18.086383333333334,0,,weekend.,1,,,9,208
filler_17,9,18.086383333333334,0,,I,1,,,9,209
filler_17,10,18.086383333333334,0,,am,1,,,9,218
filler_17,11,18.086383333333334,0,,still,1,,,9,206
filler_17,12,18.086383333333334,0,,taking,1,,,9,211
filler_17,13,18.086383333333334,0,,decongestants.,1,,,9,215
hotel_lw,0,18.086383333333334,0,,When,1,,,10,213
hotel_lw,1,18.086383333333334,0,,they,1,,,10,233
hotel_lw,2,18.086383333333334,0,,"returned,",1,,,10,204
hotel_lw,3,18.086383333333334,0,,my,1,,,10,206
hotel_lw,4,18.086383333333334,0,,family,1,,,10,210
hotel_lw,5,18.086383333333334,0,,told,1,,,10,209
hotel_lw,6,18.086383333333334,0,,me,1,,,10,215
hotel_lw,7,18.086383333333334,0,,about,1,,,10,203
hotel_lw,8,18.086383333333334,0,,their,1,,,10,191
hotel_lw,9,18.086383333333334,0,,trip,1,,,10,221
hotel_lw,10,18.086383333333334,0,,to,1,,,10,213
hotel_lw,11,18.086383333333334,0,,Europe.,1,,,10,204
hotel_lw,12,18.086383333333334,0,,Only,1,,,10,193
hotel_lw,13,18.086383333333334,0,,some,1,,,10,209
hotel_lw,14,18.086383333333334,0,,of,1,,,10,218
hotel_lw,15,18.086383333333334,0,,their,1,,,10,216
hotel_lw,16,18.086383333333334,0,,hotels,1,,,10,218
hotel_lw,17,18.086383333333334,0,,were,1,,,10,221
hotel_lw,18,18.086383333333334,0,,expensive.,1,,,10,213
hotel_lw,19,18.086383333333334,0,,The,1,,,10,234
hotel_lw,20,18.086383333333334,0,,rest,1,,,10,220
hotel_lw,21,18.086383333333334,0,,were,1,,,10,216
hotel_lw,22,18.086383333333334,0,,cheap,1,,,10,216
hotel_lw,23,18.086383333333334,0,,despite,1,,,10,218
hotel_lw,24,18.086383333333334,0,,my,1,,,10,216
hotel_lw,25,18.086383333333334,0,,family's,1,,,10,208
hotel_lw,26,18.086383333333334,0,,love,1,,,10,226
hotel_lw,27,18.086383333333334,0,,for,1,,,10,219
hotel_lw,28,18.086383333333334,0,,luxurious,1,,,10,362
hotel_lw,29,18.086383333333334,0,,holidays.,1,,,10,326
filler_14,0,18.086383333333334,0,,Because,1,,,11,244
filler_14,1,18.086383333333334,0,,of,1,,,11,233
filler_14,2,18.086383333333334,0,,the,1,,,11,240
filler_14,3,18.086383333333334,0,,nice,1,,,11,417
filler_14,4,18.086383333333334,0,,"weather,",1,,,11,209
filler_14,5,18.086383333333334,0,,I,1,,,11,223
filler_14,6,18.086383333333334,0,,put,1,,,11,231
filler_14,7,18.086383333333334,0,,the,1,,,11,188
filler_14,8,18.086383333333334,0,,top,1,,,11,218
filler_14,9,18.086383333333334,0,,down,1,,,11,203
filler_14,10,18.086383333333334,0,,on,1,,,11,209
filler_14,11,18.086383333333334,0,,my,1,,,11,211
filler_14,12,18.086383333333334,0,,convertible.,1,,,11,203
filler_14,13,18.086383333333334,0,,I,1,,,11,203
filler_14,14,18.086383333333334,0,,was,1,,,11,226
filler_14,15,18.086383333333334,0,,afraid,1,,,11,218
filler_14,16,18.086383333333334,0,,of,1,,,11,209
filler_14,17,18.086383333333334,0,,sunburning,1,,,11,213
filler_14,18,18.086383333333334,0,,my,1,,,11,221
filler_14,19,18.086383333333334,0,,"head,",1,,,11,226
filler_14,20,18.086383333333334,0,,so,1,,,11,210
filler_14,21,18.086383333333334,0,,I,1,,,11,213
filler_14,22,18.086383333333334,0,,wore,1,,,11,214
filler_14,23,18.086383333333334,0,,a,1,,,11,206
filler_14,24,18.086383333333334,0,,hat.,1,,,11,221
vet_cw,0,18.086383333333334,0,,While,1,,,12,244
vet_cw,1,18.086383333333334,0,,working,1,,,12,497
vet_cw,2,18.086383333333334,0,,in,1,,,12,236
vet_cw,3,18.086383333333334,0,,the,1,,,12,223
vet_cw,4,18.086383333333334,0,,veterinary,1,,,12,203
vet_cw,5,18.086383333333334,0,,"clinic,",1,,,12,211
vet_cw,6,18.086383333333334,0,,I,1,,,12,211
vet_cw,7,18.086383333333334,0,,caught,1,,,12,221
vet_cw,8,18.086383333333334,0,,a,1,,,12,209
vet_cw,9,18.086383333333334,0,,glimpse,1,,,12,211
vet_cw,10,18.086383333333334,0,,of,1,,,12,238
vet_cw,11,18.086383333333334,0,,a,1,,,12,224
vet_cw,12,18.086383333333334,0,,large,1,,,12,224
vet_cw,13,18.086383333333334,0,,bulldog.,1,,,12,209
vet_cw,14,18.086383333333334,0,,Some,1,,,12,221
vet_cw,15,18.086383333333334,0,,of,1,,,12,263
vet_cw,16,18.086383333333334,0,,the,1,,,12,236
vet_cw,17,18.086383333333334,0,,dog's,1,,,12,230
vet_cw,18,18.086383333333334,0,,teeth,1,,,12,244
vet_cw,19,18.086383333333334,0,,were,1,,,12,238
vet_cw,20,18.086383333333334,0,,missing.,1,,,12,246
vet_cw,21,18.086383333333334,0,,In,1,,,12,226
vet_cw,22,18.086383333333334,0,,"fact,",1,,,12,248
vet_cw,23,18.086383333333334,0,,they,1,,,12,211
vet_cw,24,18.086383333333334,0,,all,1,,,12,223
vet_cw,25,18.086383333333334,0,,were,1,,,12,208
vet_cw,26,18.086383333333334,0,,because,1,,,12,233
vet_cw,27,18.086383333333334,0,,its,1,,,12,241
vet_cw,28,18.086383333333334,0,,owners,1,,,12,230
vet_cw,29,18.086383333333334,0,,completely,1,,,12,229
vet_cw,30,18.086383333333334,0,,neglected,1,,,12,243
vet_cw,31,18.086383333333334,0,,its,1,,,12,236
vet_cw,32,18.086383333333334,0,,oral,1,,,12,258
vet_cw,33,18.086383333333334,0,,hygiene.,1,,,12,355
filler_32,0,18.086383333333334,0,,Last,1,,,13,236
filler_32,1,18.086383333333334,0,,summer,1,,,13,208
filler_32,2,18.086383333333334,0,,I,1,,,13,223
filler_32,3,18.086383333333334,0,,went,1,,,13,219
filler_32,4,18.086383333333334,0,,to,1,,,13,210
filler_32,5,18.086383333333334,0,,Chicago,1,,,13,204
filler_32,6,18.086383333333334,0,,on,1,,,13,206
filler_32,7,18.086383333333334,0,,vacation.,1,,,13,201
filler_32,8,18.086383333333334,0,,When,1,,,13,211
filler_32,9,18.086383333333334,0,,I,1,,,13,216
filler_32,10,18.086383333333334,0,,was,1,,,13,213
filler_32,11,18.086383333333334,0,,"there,",1,,,13,211
filler_32,12,18.086383333333334,0,,I,1,,,13,203
filler_32,13,18.086383333333334,0,,visited,1,,,13,193
filler_32,14,18.086383333333334,0,,the,1,,,13,214
filler_32,15,18.086383333333334,0,,Art,1,,,13,204
filler_32,16,18.086383333333334,0,,Institute,1,,,13,228
filler_32,17,18.086383333333334,0,,and,1,,,13,249
filler_32,18,18.086383333333334,0,,saw,1,,,13,494
filler_32,19,18.086383333333334,0,,a,1,,,13,228
filler_32,20,18.086383333333334,0,,painting,1,,,13,203
filler_32,21,18.086383333333334,0,,by,1,,,13,216
filler_32,22,18.086383333333334,0,,Georges,1,,,13,211
filler_32,23,18.086383333333334,0,,Seurat.,1,,,13,216
filler_32,24,18.086383333333334,0,,It,1,,,13,221
filler_32,25,18.086383333333334,0,,was,1,,,13,221
filler_32,26,18.086383333333334,0,,much,1,,,13,209
filler_32,27,18.086383333333334,0,,bigger,1,,,13,228
filler_32,28,18.086383333333334,0,,than,1,,,13,206
filler_32,29,18.086383333333334,0,,I,1,,,13,234
filler_32,30,18.086383333333334,0,,thought,1,,,13,208
filler_32,31,18.086383333333334,0,,it,1,,,13,339
filler_32,32,18.086383333333334,0,,would,1,,,13,235
filler_32,33,18.086383333333334,0,,be.,1,,,13,358
filler_47,0,18.086383333333334,0,,I,0,,,14,241
filler_47,1,18.086383333333334,0,,planted,0,,,14,206
filler_47,2,18.086383333333334,0,,tomato,0,,,14,236
filler_47,3,18.086383333333334,0,,plants,0,,,14,231
filler_47,4,18.086383333333334,0,,in,0,,,14,216
filler_47,5,18.086383333333334,0,,my,0,,,14,224
filler_47,6,18.086383333333334,0,,backyard.,0,,,14,210
filler_47,7,18.086383333333334,0,,By,0,,,14,199
filler_47,8,18.086383333333334,0,,the,0,,,14,220
filler_47,9,18.086383333333334,0,,time,0,,,14,191
filler_47,10,18.086383333333334,0,,the,0,,,14,218
filler_47,11,18.086383333333334,0,,tomatoes,0,,,14,194
filler_47,12,18.086383333333334,0,,became,0,,,14,218
filler_47,13,18.086383333333334,0,,"ripe,",0,,,14,208
filler_47,14,18.086383333333334,0,,wild,0,,,14,199
filler_47,15,18.086383333333334,0,,animals,0,,,14,223
filler_47,16,18.086383333333334,0,,had,0,,,14,216
filler_47,17,18.086383333333334,0,,already,0,,,14,217
filler_47,18,18.086383333333334,0,,eaten,0,,,14,231
filler_47,19,18.086383333333334,0,,most,0,,,14,226
filler_47,20,18.086383333333334,0,,of,0,,,14,225
filler_47,21,18.086383333333334,0,,them.,0,,,14,1126
attendance_as,0,18.086383333333334,0,,This,1,,,15,266
attendance_as,1,18.086383333333334,0,,"morning,",1,,,15,218
attendance_as,2,18.086383333333334,0,,I,1,,,15,218
attendance_as,3,18.086383333333334,0,,took,1,,,15,215
attendance_as,4,18.086383333333334,0,,attendance,1,,,15,209
attendance_as,5,18.086383333333334,0,,at,1,,,15,230
attendance_as,6,18.086383333333334,0,,an,1,,,15,223
attendance_as,7,18.086383333333334,0,,important,1,,,15,203
attendance_as,8,18.086383333333334,0,,meeting,1,,,15,216
attendance_as,9,18.086383333333334,0,,with,1,,,15,210
attendance_as,10,18.086383333333334,0,,the,1,,,15,211
attendance_as,11,18.086383333333334,0,,manager.,1,,,15,211
attendance_as,12,18.086383333333334,0,,Some,1,,,15,210
attendance_as,13,18.086383333333334,0,,of,1,,,15,208
attendance_as,14,18.086383333333334,0,,the,1,,,15,226
attendance_as,15,18.086383333333334,0,,company's,1,,,15,213
attendance_as,16,18.086383333333334,0,,accountants,1,,,15,225
attendance_as,17,18.086383333333334,0,,were,1,,,15,216
attendance_as,18,18.086383333333334,0,,there.,1,,,15,230
attendance_as,19,18.086383333333334,0,,The,1,,,15,215
attendance_as,20,18.086383333333334,0,,rest,1,,,15,221
attendance_as,21,18.086383333333334,0,,were,1,,,15,208
attendance_as,22,18.086383333333334,0,,missing,1,,,15,229
attendance_as,23,18.086383333333334,0,,because,1,,,15,243
attendance_as,24,18.086383333333334,0,,they,1,,,15,290
attendance_as,25,18.086383333333334,0,,had,1,,,15,425
attendance_as,26,18.086383333333334,0,,to,1,,,15,637
attendance_as,27,18.086383333333334,0,,audit,1,,,15,231
attendance_as,28,18.086383333333334,0,,the,1,,,15,213
attendance_as,29,18.086383333333334,0,,company's,1,,,15,231
attendance_as,30,18.086383333333334,0,,finances,1,,,15,215
attendance_as,31,18.086383333333334,0,,before,1,,,15,226
attendance_as,32,18.086383333333334,0,,the,1,,,15,238
attendance_as,33,18.086383333333334,0,,end,1,,,15,221
attendance_as,34,18.086383333333334,0,,of,1,,,15,211
attendance_as,35,18.086383333333334,0,,the,1,,,15,190
attendance_as,36,18.086383333333334,0,,quarter.,1,,,15,303
